"Повести, рассказы",https://mybook.ru/catalog/malaya-forma/books/,Белый огонь,Александр Грин,"Неведомый художник создаёт прекрасные статуи, сбегающие по мраморной лестнице-арке, и помещает шедевр в «дебри лесной пустыни» над ручьём, вдали от всех глаз…",https://mybook.ru/author/aleksandr-grin/belyj-ogon-1/,https://i3.mybook.io/p/x756/book_covers/3b/ca/3bca9402-1a7e-433f-af35-4f1e7693972e.jpe
"Повести, рассказы",https://mybook.ru/catalog/malaya-forma/books/,Вторжение изМайнкрафта,Алекс Гит,"Продолжение серии книг о приключениях в Minecraft! Петя, Ира и Рудик – обычные российские школьники – оказались внутри популярной игры. Теперь они знают, что привело монстров из игры на улицы их родного города Майнинска. Но приключения на этом не заканчиваются. Оказывается, злой волшебник Нирборих хочет ни много ни мало захватить Землю! Хватит ли ребятам сил и смекалки помешать коварным планам волшебника?",https://mybook.ru/author/aleks-git/vtorzhenie-iz-majnkrafta/,https://i1.mybook.io/p/x756/book_covers/1b/8f/1b8fda35-b250-4b62-9199-faa85d20c1e5.jpg
"Повести, рассказы",https://mybook.ru/catalog/malaya-forma/books/,Возвращение Хиробрина,Алекс Гит,Седьмая книга о приключениях в популярной игре «Майнкрафт».,https://mybook.ru/author/aleks-git/vozvrashenie-hirobrina/,https://i1.mybook.io/p/x756/book_covers/94/af/94af1687-2297-4684-b4a1-4409a9489438.jpg
"Повести, рассказы",https://mybook.ru/catalog/malaya-forma/books/,Дневник воина вМайнкрафте. Отзерна досражения!,Кьюб Кид,"Эта жутко захватывающая история издана в формате дневника – с необычным дизайном и классными иллюстрациями. Ну а Майнкрафт – это самая любимая игра очень многих детей. Мы объединили два непохожих мира – книгу и компьютерную игру, так что ваш ребенок с головой окунется в мир чтения и получит море удовольствия! Этот дневник принадлежит Минусу, юному деревенскому жителю. Ему всего 12 лет, и многие считают его неудачником… но он докажет всем, чего он стоит на самом деле – особенно Максу, зазнайке и задире. К тому же деревенские жители находятся в опасности, ведь мобы почему-то стали намного умнее и атакуют деревню каждую ночь, выдумывая все более хитроумные планы по ее захвату. Минус готов на все, чтобы защитить своих родных и друзей. Его упорству и храбрости могут порой позавидовать и взрослые!",https://mybook.ru/author/kyub-kid/dnevnik-voina-v-majnkrafte-ot-zerna-do-srazheniy-2/,https://i3.mybook.io/p/x756/book_covers/70/f6/70f665e9-1581-490c-833e-9db093d514d2.jpg
"Повести, рассказы",https://mybook.ru/catalog/malaya-forma/books/,Крипер упорога,Алекс Гит,Первый роман в новой серии книг о приключениях в Minecraft.,https://mybook.ru/author/aleks-git/kriper-u-poroga/,https://i2.mybook.io/p/x756/book_covers/f4/bd/f4bd9e29-6500-45c0-acd9-cace4fb7e99a.jpg
Поэзия и драматургия,https://mybook.ru/catalog/poeziya-dramaturgiya/books/,Вишневый сад,Антон Чехов,"Антон Павлович Чехов — важнейшая личность для отечественной драматургии. Его произведения до сих пор экранизируются и ставятся в театре. Пожалуй, «Вишневый сад» — один из фаворитов современных режиссеров.",https://mybook.ru/author/anton-pavlovich-chehov/vishnevyj-sad/,https://i1.mybook.io/p/x756/book_covers/4c/f8/4cf8a9e2-8b33-415c-9bbc-d8904baeeeca.jpg
Поэзия и драматургия,https://mybook.ru/catalog/poeziya-dramaturgiya/books/,Евгений Онегин,Александр Пушкин,"Идут года, но не теряет своей актуальности пушкинский шедевр «Евгений Онегин». С этим произведением знакомятся еще в школе, и никакая критика не может отодвинуть славу стихотворного романа. Сюжет А.С. Пушкина неоднократно ложился в основу театральных спектаклей, опер и балетов, которые можно увидеть на сцене ведущих мировых театров. «Евгений Онегин» переведен на французский, немецкий, английский, иврит и многие другие языки. Это произведение оказало влияние на других деятелей искусств, в том числе Чайковского и Щедрина. История любви франта Онегина и сильной духом Татьяны западает в сердца тем, кто читает «Евгения Онегина» впервые, и дает пищу для размышления читателям, уже знакомым с сюжетом и героями.",https://mybook.ru/author/aleksandr-sergeevich-pushkin/evgenij-onegin/,https://i1.mybook.io/p/x756/book_covers/89/82/89823ce5-1b5a-4ea0-a5cc-5bdfe82bd60c.jpg
Поэзия и драматургия,https://mybook.ru/catalog/poeziya-dramaturgiya/books/,Горе отума,Александр Грибоедов,"«Гостиная, в ней большие часы, справа дверь в спальню Софии, откудова слышно фортопияно с флейтою, которые потом умолкают.",https://mybook.ru/author/aleksandr-sergeevich-griboedov/gore-ot-uma/,https://i1.mybook.io/p/x756/book_covers/86/08/8608b0b8-aaae-4da3-b9b7-25ed9bd496fc.jpg
Поэзия и драматургия,https://mybook.ru/catalog/poeziya-dramaturgiya/books/,Гроза,Александр Островский,"Драматургия Александра Островского шагает через десятилетия и остается столь же значимой и актуальной. Одной из самых выдающихся пьес в его творчестве стала «Гроза», положенная в основу сотен театральных постановок и нескольких успешных экранизаций.",https://mybook.ru/author/aleksandr-nikolaevich-ostrovskij/groza/,https://i2.mybook.io/p/x756/book_covers/9c/06/9c06ec4d-64c4-4fc8-a1d8-457e93be0cba.jpg
Поэзия и драматургия,https://mybook.ru/catalog/poeziya-dramaturgiya/books/,Самые мудрые притчи иафоризмы Омара Хайяма,Омар Хайям,"Эта книга собрала в себе самые мудрые притчи и афоризмы великого поэта Востока и одного из самых известных мудрецов и философов. Высказывания Омара Хайяма, передающиеся от поколения к поколению, наполнены глубоким смыслом, яркостью образа и изяществом ритма. С присущим Хайяму остроумием и саркастичностью он создал изречения, которые поражают своим юмором и лукавством. Они дают силы в трудную минуту, помогают справиться с нахлынувшими проблемами, отвлекают от неприятностей, заставляют думать и рассуждать.",https://mybook.ru/author/omar-hajyam/samye-mudrye-pritchi-i-aforizmy-omara-hajyama/,https://i3.mybook.io/p/x756/book_covers/33/b3/33b3509f-0e45-44ae-9ed7-bc49079f785c.jpg
Поэзия и драматургия,https://mybook.ru/catalog/poeziya-dramaturgiya/books/,Ревизор,Николай Гоголь,"Комедия «Ревизор» (1836)– вершина творчества Гоголя-драматурга, в пьесе соединены критика российской общественной жизни XIX века, сатирическое изображение русских характеров и трагическое повествование о «заблудших душах» в преддверии Страшного суда.",https://mybook.ru/author/nikolaj-vasilevich-gogol/revizor-1/,https://i1.mybook.io/p/x756/book_covers/ab/66/ab6659c9-e757-42fb-9c5d-1364377adb6d.jpg
Поэзия и драматургия,https://mybook.ru/catalog/poeziya-dramaturgiya/books/,Макбет,Уильям Шекспир,"«Он – тот сержант,",https://mybook.ru/author/uilyam-shekspir/makbet/,https://i2.mybook.io/p/x756/book_covers/94/66/9466a883-1613-45f4-ae0c-bd240163b848.jpg
Поэзия и драматургия,https://mybook.ru/catalog/poeziya-dramaturgiya/books/,Бег,Михаил Булгаков,«Бег». Знаковое для творчества Михаила Булгакова произведение.,https://mybook.ru/author/mihail-bulgakov/beg-1/,https://i3.mybook.io/p/x756/book_covers/6c/df/6cdf0ac6-5bbc-42d3-a046-ba2d94450280.jpg
Поэзия и драматургия,https://mybook.ru/catalog/poeziya-dramaturgiya/books/,Мцыри,Михаил Лермонтов,"Поэт, прозаик, драматург Михаил Юрьевич Лермонтов – классик русской литературы. Его наследие – более 400 стихотворений, около 30 поэм, драмы и неоконченные прозаические произведения. Романтическая поэма «Мцыри» была написана Лермонтовым в 1839 году. Слово «мцыри» означает «неслужащий монах», «послушник». А с грузинского языка его можно перевести, как пришелец, чужеземец, одинокий человек, не имеющий родных. Таким и предстает перед читателями мальчик-горец, выросший на чужбине, вдали от родины, воспитанный монахами и готовый принять монашеский обет. Пленник, он мечтает прикоснуться к родной земле и ради этого способен на многое. Родной дом, отчизна, свобода, жизнь, борьба – все соединилось в одно и наполняет душу Мцыри и читателя томительной тоской мечты. Гимн высокой «пламенной страсти», гимн романтическому горению – вот что такое поэма «Мцыри».",https://mybook.ru/author/mihail-yurevich-lermontov/mcyri/,https://i2.mybook.io/p/x756/book_covers/0d/40/0d40792a-543a-4955-be58-bfaca7c21561.jpg
Поэзия и драматургия,https://mybook.ru/catalog/poeziya-dramaturgiya/books/,Письмо кженщине,Сергей Есенин,читайте онлайн полную версию книги«Письмо к женщине» автора Сергей Есенин насайте электронной библиотеки MyBook.ru.Скачивайте приложения для iOS или Android ичитайте «Письмо к женщине» где угодно даже без интернета.,https://mybook.ru/author/sergej-esenin/pismo-k-zhenshine/,https://i2.mybook.io/p/x756/book_covers/59/22/5922e00a-a801-408c-9957-511e55c32b37.jpg
Приключения,https://mybook.ru/catalog/priklyucheniya/books/,Тень горы,Грегори Дэвид Робертс,"Грегори Робертс – человек с удивительной судьбой. После того, как у него забрали дочь, его жизнь пошла под откос. Ужасные поступки Робертса повлекли тюремное заключение. Не выдержав одиночной камеры, он совершил побег. В его жизни было все: от мафии и пыток до тайных перелетов по всему миру. Конечно, годы спустя Робертсу все равно пришлось отбывать срок, тогда он многое переосмыслил и начал писать роман. В тех условиях это было нелегко, однако писательство стало отдушиной, куда автор вложил свой жизненный опыт, мысли и чувства, буквально исповедуясь перед всем миром. Продолжение знаменитой книги «Шантарам» повествует о человеке по имени Лин, который, несмотря на пережитые испытания, знает, что его история еще не окончена. Вот уже несколько лет образ Карлы и Кардебхая стоят у Лина перед глазами, а их голоса отзываются эхом в голове. Однако даже смерть главаря мафии и потеря желанной женщины не могут остановить его. Лин просто обязан выполнить последнее задание Кардебхая. Ему предстоит отыскать таинственного мыслителя, живущего высоко в горах, стать свидетелем горячих споров между теми, кто желает занять главенствующее место среди мафии и, конечно же, научиться открывать свое сердце для новых чувств и надежды.",https://mybook.ru/author/gregori-roberts/ten-gory/,https://i2.mybook.io/p/x756/book_covers/dc/53/dc53de76-641a-4522-a3dc-340c0779ad70.jpg
Приключения,https://mybook.ru/catalog/priklyucheniya/books/,Северная Ведьма,Анастасия Иванова,"Веб-дизайнер Андрей Климов получает заказ: придумать и нарисовать персонажей для компьютерной игры в стиле древнеславянского языческого экшна. Главная отрицательная героиня долго не удается ему, а когда наконец нужный образ найден, загадочная женщина является ему в реальной жизни с целью сообщить нечто важное.",https://mybook.ru/author/anastasiya-ivanova/severnaya-vedma/,https://i2.mybook.io/p/x756/book_covers/aa/c2/aac22403-47a1-4516-af37-a9467199cde5.jpg
Приключения,https://mybook.ru/catalog/priklyucheniya/books/,Морской волк,Джек Лондон,"Увлекательный, напряженный приключенческий роман.",https://mybook.ru/author/dzhek-london/morskoj-volk-2/,https://i1.mybook.io/p/x756/book_covers/cc/9e/cc9eacd4-f2f3-4141-9b35-9694a1079c51.jpg
Приключения,https://mybook.ru/catalog/priklyucheniya/books/,Пещера,Джеймс Роллинс,"Под закованной в ледяной панцирь поверхностью Антарктиды обнаружен огромный подземный лабиринт. В одной из его пещер найдены остатки древнего поселения, возникшего около пяти миллионов лет назад, то есть еще до появления самых первых предков человека. Кто же жил здесь в те давние времена? Команда ученых-антропологов должна спуститься к центру Земли, чтобы разгадать эту загадку и заодно выяснить происхождение найденной в подземном поселке статуэтки, вырезанной из цельного алмаза.",https://mybook.ru/author/dzhejms-rollins/peshera-6/,https://i1.mybook.io/p/x756/book_covers/ac/c8/acc827bf-c218-430b-9ee7-94e0d5c0f6a8.jpg
Приключения,https://mybook.ru/catalog/priklyucheniya/books/,Дорогой чужого проклятия,Дарья Быкова,"Кого только ни встретишь в проклятом лесу… А встретив, уже не забудешь, и от приключений не отвертишься.",https://mybook.ru/author/darya-bykova-2/dorogoj-chuzhogo-proklyatiya/,https://i3.mybook.io/p/x756/book_covers/43/9c/439c0f3a-946e-46ed-8b79-847c456cc912.jpg
Приключения,https://mybook.ru/catalog/priklyucheniya/books/,"Малыш Гури. Книга первая. Там, где нас неждут…",Юрий Москаленко,"Как поведёт себя взрослый состоявшийся человек в условиях нового неведомого мира? Его чувства страхи, желания? А если это мир магии, и кровь льётся как вино на пиру, и цена человеческой жизни там стоимостью в грош? А если ещё учесть, что попал он туда в теле несмышлёного мальца? Как выживать ему в этом чужом и враждебном мире? Сумеет ли он воспользоваться шансом, который каждому даётся в жизни, и доживёт ли он до него? Вот и постараемся ответить на всё это в нашей книге! Итак, всё начиналось...",https://mybook.ru/author/yurij-moskalenko-5/malysh-guri-kniga-pervaya-tam-gde-nas-ne-zhdut/,https://i2.mybook.io/p/x756/book_covers/3c/d2/3cd2646a-8fc2-47e8-ac4d-3cdee16ecb82.jpg
Приключения,https://mybook.ru/catalog/priklyucheniya/books/,Сердца трех,Джек Лондон,"Читатели, близко знакомые с творчеством Джека Лондона, не сразу узнают любимого автора в этом приключенческом романе. Легко, задорно и даже немного по-хулигански Джек Лондон описывает историю, которая приключилась с кузенами Генри и Френсисом. Эти отчаянные молодые парни отправились искать спрятанные сокровища своего предка-пирата. Стоит ли говорить, что героев ждет незабываемое, полное опасностей путешествие к берегам живописной Панамы, а также встреча с прекрасной Леонисией, девушкой, в которую влюбятся и Генри, и Френсис.",https://mybook.ru/author/dzhek-london/serdca-treh/,https://i2.mybook.io/p/x756/book_covers/6d/dc/6ddc5b00-2184-4d5a-8bd2-adaa24197114.jpg
Приключения,https://mybook.ru/catalog/priklyucheniya/books/,Далекие миры. Император послучаю. Книга вторая,Юрий Москаленко,Космическая сага. Нейросети и всё такое...,https://mybook.ru/author/yurij-moskalenko-5/dalyokie-miry-kniga-vtoraya-imperator-po-sluchayu/,https://i2.mybook.io/p/x756/book_covers/20/24/2024ea42-743d-4f45-9fb3-31b70b8c5eea.jpg
Приключения,https://mybook.ru/catalog/priklyucheniya/books/,Далекие миры. Император послучаю. Книга пятая,Юрий Москаленко,"Твои новые друзья попали в грамотно расставленную ловушку, и только от тебя зависит, кто останется жить и какой она будет, эта жизнь…",https://mybook.ru/author/yurij-moskalenko-5/dalyokie-miry-kniga-pyataya-imperator-po-sluchayu/,https://i1.mybook.io/p/x756/book_covers/1b/4d/1b4d9df5-642d-492d-8b3c-3eeda1eeb128.jpg
Приключения,https://mybook.ru/catalog/priklyucheniya/books/,Любовь кжизни,Джек Лондон,"«Прихрамывая, они спускались к речке, и один раз тот, что шел впереди, зашатался, споткнувшись посреди каменной россыпи. Оба устали и выбились из сил, и лица их выражали терпеливую покорность– след долгих лишений. Плечи им оттягивали тяжелые тюки, стянутые ремнями. Каждый из них нес ружье. Оба шли сгорбившись, низко нагнув голову и не поднимая глаз…»",https://mybook.ru/author/dzhek-london/lyubov-k-zhizni/,https://i3.mybook.io/p/x756/book_covers/bf/ea/bfea53fb-43e4-45f3-98df-1961757fdece.jpg
Публицистическая литература,https://mybook.ru/catalog/publicistika/books/,Сказать жизни Да! : психолог вконцлагере,Виктор Франкл,"Эта удивительная книга сделала ее автора одним из величайших духовных учителей человечества вXX веке. В ней философ и психолог Виктор Франкл, прошедший нацистские лагеря смерти, открыл миллионам людей всего мира путь постижения смысла жизни. Дополнительный подарок для читателя настоящего издания – пьеса «Синхронизация в Биркенвальде», где выдающийся ученый раскрывает свою философию художественными средствами.",https://mybook.ru/author/viktor-frankl/skazat-zhizni-da-upryamstvo-duha/,https://i3.mybook.io/p/x756/book_covers/8b/52/8b52f0a0-b39b-45e6-bab8-15a4ddd4de5b.jpg
Публицистическая литература,https://mybook.ru/catalog/publicistika/books/,"Ненавреди. Истории ожизни, смерти инейрохирургии",Генри Марш,"Совершая ошибки или сталкиваясь с чужими, мы успокаиваем себя фразами «Человеку свойственно ошибаться». Но утешают ли они того, кто стал жертвой чужой некомпетентности? И утешают ли они врача, который не смог помочь?",https://mybook.ru/author/genri-marsh/ne-navredi-istorii-o-zhizni-smerti-i-nejrohirurgii/,https://i3.mybook.io/p/x756/book_covers/0a/2b/0a2b0d36-dfb4-4e36-9649-7be933947025.jpg
Публицистическая литература,https://mybook.ru/catalog/publicistika/books/,"Продавец обуви. История компании Nike, рассказанная ееоснователем",Фил Найт,"Когда-то молодой, неудержимый, только что окончивший бизнес-школу Фил Найт занял у отца 50 долларов, чтобы открыть собственную компанию с одной простой миссией: импортировать недорогую и высококачественную обувь из Японии. Сегодня годовой оборот компании Nike составляет 30 миллиардов долларов. А пара найков найдется в шкафу у каждого – от президента до подростка.",https://mybook.ru/author/fil-najt/prodavec-obuvi-istoriya-kompanii-nike-rasskazannay/,https://i3.mybook.io/p/x756/book_covers/3d/9a/3d9ae231-9e22-49bb-801d-c21d36a74571.jpg
Публицистическая литература,https://mybook.ru/catalog/publicistika/books/,Замок изстекла. Что скрывает прошлое,Джаннетт Уоллс,"Джаннетт Уоллс – успешная молодая журналистка с очень непростой судьбой. Эта книга, ставшая бестселлером, прославила ее в одночасье, заставив весь мир, включая известных знаменитостей, по-настоящему сопереживать. Дело не в невероятных героях и не в красивых словах, а в правде, которая так часто заставляет сдерживать слезы. История оказалась близка многим, чью семью трудно назвать идеальной, тем, кто знал горе, тем, кто был лишен. О таком не говорят вслух, такого, обычно, стыдятся. Уоллс все же набралась смелости и рассказала о своей жизни в многодетной семье. Когда один родитель нещадно пьет, а другой интересуется лишь собой, дети не могут выбирать, как жить. Ведь чтобы стать взрослыми, им приходится трудиться, забыв о своих желаниях и капризах. Как правило, беда никогда не приходит одна и в юности писательницы кошмаров, от которых потом просыпаешься по ночам, было много. Но она пережила это и не сломалась, чтобы доказать всему миру, что мы способны на все, если знаем, зачем.",https://mybook.ru/author/dzhannett-uolls/zamok-iz-stekla/,https://i2.mybook.io/p/x756/book_covers/3d/c0/3dc04ecd-ad40-4d6a-b7fe-f1e2f990c578.jpg
Публицистическая литература,https://mybook.ru/catalog/publicistika/books/,Вкус. Кулинарные мемуары,Стэнли Туччи,"Стэнли Туччи вырос в италоамериканской семье, которая уделяла огромное внимание еде и каждый вечер собиралась за кухонным столом. В этой книге он не только делится самыми разными рецептами, но и рассказывает связанные с ними удивительные истории.",https://mybook.ru/author/stenli-tuchchi/vkus-kulinarnye-memuary/,https://i2.mybook.io/p/x756/book_covers/ce/54/ce5474ea-3bc0-4362-afd6-543a9f02a01b.jpg
Публицистическая литература,https://mybook.ru/catalog/publicistika/books/,Крутой маршрут,Евгения Гинзбург,"Драматическое повествование о восемнадцати годах тюрем, лагерей и ссылок потрясает своей беспощадной правдивостью, вызывает глубочайшее уважение к силе человеческого духа, который не сломили эти страшные испытания. Роман-автобиография журналистки Евгении Гинзбург (1904–1977) «Крутой маршрут»– документ эпохи, честно и беспощадно рассказывающий о сталинских репрессиях, и о том, что помогало выжить в мире унижений, пыток, холода, голода и смерти.",https://mybook.ru/author/evgeniya-ginzburg/krutoj-marshrut/,https://i2.mybook.io/p/x756/book_covers/34/78/3478f2c8-eb15-4047-8614-61b2901df903.jpg
Публицистическая литература,https://mybook.ru/catalog/publicistika/books/,Мой театр. Постраницам дневника. Книга II,Николай Цискаридзе,"Вокруг имени Николая Цискаридзе по-прежнему бурлят страсти. Его успешная в разных областях деятельность вызывает искреннее уважение и признание у одних, раздражение и зависть у других. Не потому ли, что сегодня он – один из немногих, кто является действительно значимой личностью в искусстве, талантливый и непримиримый в отношении культа крикливой бездарности.",https://mybook.ru/author/nikolaj-ciskaridze/moj-teatr-po-stranicam-dnevnika-kniga-ii/,https://i1.mybook.io/p/x756/book_covers/0e/d5/0ed51e28-0dc4-4037-830b-b34bc68da4c9.jpg
Публицистическая литература,https://mybook.ru/catalog/publicistika/books/,Искусство войны,Сунь-цзы,"Перед вами – древнейший из известных человечеству трактатов о военном искусстве и его философии, своеобразная Библия стратегии, написанная более двух тысяч лет назад китайским стратегом, воином и философом Сунь-Цзы. Он в краткой и сжатой форме излагает основные принципы ведения войны и подготовки к ней.",https://mybook.ru/author/sun-czy/iskusstvo-vojny/,https://i3.mybook.io/p/x756/book_covers/1e/62/1e628ee4-fbd7-4bc8-818a-850fd7a434c2.jpg
Публицистическая литература,https://mybook.ru/catalog/publicistika/books/,Моя семья идругие звери,Джеральд Даррелл,"«Моя семья и другие звери»– это «книга, завораживающая в буквальном смысле слова» (Sunday Times) и «самая восхитительная идиллия, какую только можно вообразить» (The New Yorker). С неизменной любовью, безупречной точностью и неподражаемым юмором Даррелл рассказывает о пятилетнем пребывании своей семьи (в том числе старшего брата Ларри, то есть Лоуренса Даррелла – будущего автора знаменитого «Александрийского квартета») на греческом острове Корфу. И сам этот роман, и его продолжения разошлись по миру многомиллионными тиражами, стали настольными книгами уже у нескольких поколений читателей, а в Англии даже вошли в школьную программу. «Трилогия о Корфу» трижды переносилась на телеэкран, причем последний раз – в 2016 году, когда британская компания ITV выпустила первый сезон сериала «Дарреллы», одним из постановщиков которого выступил Эдвард Холл («Аббатство Даунтон», «Мисс Марпл Агаты Кристи»).",https://mybook.ru/author/dzherald-darrell/moya-semya-i-drugie-zveri-5/,https://i1.mybook.io/p/x756/book_covers/c9/bd/c9bdcf42-4edc-42ae-957a-29571dae7f69.jpg
Публицистическая литература,https://mybook.ru/catalog/publicistika/books/,Вся кремлевская рать. Краткая история современной России,Михаил Зыгарь,"НАСТОЯЩИЙ МАТЕРИАЛ (ИНФОРМАЦИЯ) ПРОИЗВЕДЕН ИНОСТРАННЫМ АГЕНТОМ ЗЫГАРЕМ МИХАИЛОМ ВИКТОРОВИЧЕМ, СОДЕРЖАЩИМСЯ В РЕЕСТРЕ ИНОСТРАННЫХ СРЕДСТВ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИХ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА 21.10.2022.",https://mybook.ru/author/mihail-zygar/vsya-kremlevskaya-rat-kratkaya-istoriya-sovremenno/,https://i1.mybook.io/p/x756/book_covers/9b/ad/9badf116-6ce9-402c-a1c6-9d23281d271c.jpg
Религия,https://mybook.ru/catalog/religiya/books/,Библия. Книги Священного Писания Ветхого иНового Завета,Священное Писание,"Библия – это первая и важнейшая книга христианства. Ветхий Завет охватывает события от сотворения мира, а Новый Завет – от рождения Христа и до Его Воскресения. Уже тысячи лет Библия показывает христианам, как следовать Божьим заветам, учит различать добро и зло и выбирать для себя путь к спасению. Библия – это не только наставления, но и утешение в минуты отчаяния, источник радости и вдохновения на свершение благих дел. Библия может быть интересна не только в качестве священного текста, но и как важный исторический и культурологический документ своей эпохи. Самая популярная книга человечества, переведенная практически на все современные языки и связанная с культурой сотен народов — все это Библия.",https://mybook.ru/author/svyashennoe-pisanie/bibliya-knigi-svyashennogo-pisaniya-vethogo-i-novo/,https://i3.mybook.io/p/x756/book_covers/4f/3e/4f3e408b-5c6a-48d1-a2f0-3ec12ac2778d.jpg
Религия,https://mybook.ru/catalog/religiya/books/,Две жизни. Часть1,Конкордия Антарова,"В этом романе есть все – захватывающий сюжет, интрига, мелодрама, мистика, борьба добра и зла, черные маги, погони и преследования. Но помимо всего, в романе есть нечто, что превращает его в подлинный источник духовной мудрости Востока, а именно – изложение основ философско-эзотерических знаний и психологических закономерностей духовного развития человека. Главный герой этой книги не маг вроде Гарри Поттера, а ученик духовных Учителей Востока. А знания, которые он получает от них, имеют реальную практическую пользу для каждого читателя. За долгую историю романа его оценило не одно поколение любителей литературных открытий. Конечно, встречаются разные мнения о нем, но чаще всего отзывы читателей единодушны: «Книга, которая зажигает сердца!», «Обязательна к прочтению!», «Моя настольная книга».",https://mybook.ru/author/konkordiya-antarova/dve-zhizni-misticheskij-roman-chast-1/,https://i2.mybook.io/p/x756/book_covers/70/e4/70e4fad0-5d47-4c20-943d-bdf55e7dd52b.jpg
Религия,https://mybook.ru/catalog/religiya/books/,Беседы сБогом. Необычный диалог. Книга1,Нил Уолш,"Перед читателем необычный документ нашего времени: послание от Бога – своеобразная программа духовной революции, исчерпывающая все сферы познания и деятельности человека – от сугубо личной до планетарной.",https://mybook.ru/author/nil-donald-uolsh/besedy-s-bogom-neobychnyj-dialog-kniga-1-5/,https://i2.mybook.io/p/x756/book_covers/5d/a2/5da279bb-8d14-4e76-aa5a-4d192643f5ed.jpg
Религия,https://mybook.ru/catalog/religiya/books/,Война культур. Как сексуальная революция изменила западную цивилизацию,Джонатон Марен,"«Война культур» – это страстная военная сага. Это профессиональный разбор хода и последствий тотальной идеологической войны с ценностями, утвержденными многими поколениями, ведущейся под лозунгами сексуальной революции. За каждой страницей ясно видно редкое сочетание веры, мужества, знания и гражданской ответственности ее автора. В книге собраны материалы статистики и огромного числа социологических исследований. Но это больше чем научный труд, это искренняя проповедь ответственного человека и христианина.",https://mybook.ru/author/dzhonaton-maren/vojna-kultur-kak-seksualnaya-revolyuciya-izmenila/,https://i3.mybook.io/p/x756/book_covers/af/91/af919c86-0fca-4f97-8a1b-673178251d29.jpg
Религия,https://mybook.ru/catalog/religiya/books/,Две жизни. Часть2,Конкордия Антарова,"Каждый том этого романа можно рассматривать как самостоятельное произведение. В этом романе есть все – захватывающий сюжет, интрига, мелодрама, мистика, борьба добра и зла, черные маги, погони и преследования. Но помимо всего, тут есть нечто, что превращает его в подлинный источник духовной мудрости Востока, а именно – изложение основ философско-эзотерических знаний и психологических закономерностей духовного развития человека.",https://mybook.ru/author/konkordiya-antarova/dve-zhizni-misticheskij-roman-chast-2/,https://i3.mybook.io/p/x756/book_covers/49/ef/49efea7e-c06c-41de-a60b-66e69bf77e01.jpg
Религия,https://mybook.ru/catalog/religiya/books/,Две жизни. Часть3,Конкордия Антарова,"Каждый том этого романа можно рассматривать как самостоятельное произведение. В этом романе есть все – захватывающий сюжет, интрига, мелодрама, мистика, борьба добра и зла, черные маги, погони и преследования. Но помимо всего тут есть нечто, что превращает его в подлинный источник духовной мудрости Востока, а именно – изложение основ философско-эзотерических знаний и психологических закономерностей духовного развития человека.",https://mybook.ru/author/konkordiya-antarova/dve-zhizni-chast-3/,https://i1.mybook.io/p/x756/book_covers/80/53/80536526-5071-45ba-8cc5-0e32cfa1d746.jpg
Религия,https://mybook.ru/catalog/religiya/books/,Жизнь Пророка Мухаммада,Коллектив авторов,"Книга «Жизнь Пророка Мухаммада» составлена на основе достоверных преданий, дошедших до наших дней, и повествует о жизни благородного Посланника Аллаха (да благословит Аллах его и род его!) с первых дней его жизни и до самой смерти. Прочитав ее, вы узнаете подробности из детства и жизни Мухаммада до начала пророческой миссии, о том, каким образом ниспосылалось ему откровение и как самоотверженно он начал свой призыв к единобожию среди язычников Мекки, а затем и Медины, сможете проследить весь его жизненный путь, полный трудностей, сражений и великих побед на пути Ислама. Пророк Мухаммад (да благословит Аллах его и род его!)– несравненный образец нравственной чистоты и непорочности, справедливости и преданности Всевышнему, и каждый верующий должен брать с него пример, развивая в себе эти качества, а для этого необходимо помнить о том, что говорил и как поступал в сложных жизненных ситуациях этот выдающийся, необыкновенный человек.",https://mybook.ru/author/kollektiv-avtorov-3/zhizn-proroka-muhammada/,https://i2.mybook.io/p/x756/book_covers/da/40/da40070e-8126-495b-b133-86dadf40e56f.jpg
Религия,https://mybook.ru/catalog/religiya/books/,Две жизни. Часть4,Конкордия Антарова,"Этот роман появился на свет необычным способом. Его автор – прославленная оперная певица К. Е. Антарова. Она не столько писала, сколько записывала текст, телепатически передаваемый ей последователем Великих Учителей Востока с иного плана бытия.",https://mybook.ru/author/konkordiya-antarova/dve-zhizni-chast-4/,https://i2.mybook.io/p/x756/book_covers/26/2e/262e83ea-5945-46e7-8b9f-e1ffa8a1c399.jpg
